V5,V2
4.79,5.06
4.805,5.065
4.81,5.065
4.815,5.045
4.8,5.04
4.8,5.045
4.81,5.045
4.815,5.04
4.805,5.025
4.81,5.03
4.8,5.035
4.81,5.03
4.8,5.01
4.8,5.015
4.81,5.02
4.8,5.025
4.805,5.01
4.8,5.005
4.8,5.01
4.815,5.01
4.8,4.995
4.79,5.0
4.8,5.0
4.81,4.995
4.805,4.995
4.79,4.99
4.795,5.0
4.8,5.01
4.815,4.995
4.805,4.995
4.795,4.995
4.815,5.0
4.815,4.995
4.805,4.98
4.805,4.99
4.82,5.0
4.82,4.995
4.82,4.985
4.805,4.98
4.825,5.0
4.82,4.995
4.825,4.975
4.825,4.99
4.845,5.01
4.84,5.025
4.845,5.065
4.86,5.32
4.905,5.86
4.975,6.01
5.15,5.645
5.575,5.415
5.92,5.36
5.95,5.34
5.335,5.13
5.235,4.95
5.265,4.75
5.27,4.495
5.265,4.165
5.26,3.88
5.265,3.65
5.275,3.45
5.265,3.245
5.23,2.93
5.235,2.665
5.245,2.495
5.215,2.355
5.155,2.225
5.085,2.135
5.005,2.085
4.925,2.045
4.825,2.015
4.705,1.995
4.61,2.005
4.565,2.0
4.59,2.0
4.64,2.02
4.685,2.07
4.7,2.095
4.705,2.285
4.685,2.475
4.69,2.745
4.72,3.085
4.755,3.44
4.79,3.805
4.805,4.175
4.795,4.47
4.76,4.775
4.76,5.04
4.745,5.305
4.75,5.545
4.765,5.7
4.775,5.8
4.78,5.885
4.78,5.95
4.795,6.005
4.795,6.05
4.77,6.09
4.78,6.14
4.805,6.175
4.785,6.2
4.78,6.225
4.795,6.28
4.805,6.3
4.795,6.345
4.78,6.365
4.78,6.415
4.795,6.455
4.785,6.485
4.78,6.52
4.78,6.57
4.785,6.615
4.79,6.65
4.8,6.68
4.795,6.73
4.805,6.78
4.81,6.82
4.81,6.85
4.8,6.895
4.81,6.945
4.83,6.965
4.83,6.995
4.825,7.005
4.845,7.03
4.87,7.05
4.87,7.035
4.86,7.03
4.87,7.04
4.885,7.04
4.91,6.98
4.915,6.93
4.925,6.89
4.935,6.84
4.96,6.75
4.945,6.675
4.955,6.595
4.97,6.52
4.99,6.415
4.985,6.33
4.985,6.24
5.0,6.15
5.015,6.05
5.01,5.955
4.995,5.865
5.005,5.805
5.01,5.725
5.0,5.635
4.99,5.575
4.985,5.525
4.98,5.47
4.965,5.415
4.95,5.36
4.94,5.345
4.945,5.34
4.94,5.285
4.925,5.245
4.915,5.245
4.915,5.245
4.915,5.23
4.905,5.205
4.9,5.205
4.91,5.21
4.91,5.205
4.895,5.195
4.89,5.21
4.9,5.23
4.9,5.235
4.895,5.22
4.88,5.23
4.88,5.24
4.89,5.235
4.88,5.235
4.875,5.23
4.885,5.24
4.885,5.24
4.89,5.215
4.895,5.195
4.905,5.19
4.905,5.18
4.915,5.15
4.905,5.135
4.91,5.135
4.915,5.13
4.925,5.11
4.9,5.09
4.905,5.085
4.915,5.095
4.91,5.105
4.875,5.095
4.855,5.1
4.855,5.095
4.855,5.08
4.825,5.055
4.81,5.06
4.815,5.065
4.835,5.06
4.83,5.045
4.815,5.03
4.815,5.04
4.815,5.04
4.8,5.025
4.795,5.015
4.8,5.025
4.805,5.02
4.795,5.0
4.78,5.0
4.78,5.0
4.8,5.01
4.805,5.0
4.785,4.985
4.78,4.98
4.8,5.0
4.805,4.99
4.79,4.97
4.78,4.965
4.785,4.99
4.79,4.975
4.785,4.96
4.785,4.98
4.8,4.99
4.8,4.985
4.795,4.975
4.77,4.965
4.79,4.98
4.795,4.98
4.79,4.97
4.77,4.97
4.78,4.98
4.785,4.975
4.785,4.97
4.775,4.965
4.775,4.975
4.795,4.985
4.79,4.975
4.79,4.97
4.79,4.97
4.785,4.98
4.79,4.98
4.785,4.97
4.78,4.98
4.805,4.99
4.81,4.975
4.81,4.965
4.805,4.965
4.81,4.99
4.825,4.98
4.82,4.98
4.805,4.97
4.82,4.995
4.845,4.995
4.84,5.01
4.835,5.08
4.86,5.38
4.875,5.515
4.985,6.01
5.165,5.645
5.66,5.455
6.015,5.405
5.725,5.34
5.345,5.275
5.26,5.2
5.295,5.055
5.31,4.84
5.31,4.51
5.305,4.16
5.315,3.845
5.325,3.49
5.31,3.12
5.285,2.86
5.285,2.695
5.3,2.55
5.29,2.45
5.27,2.375
5.28,2.29
5.28,2.18
5.23,2.11
5.165,2.075
5.11,2.055
5.09,2.05
4.935,2.0
4.8,1.99
4.77,2.005
4.82,2.025
4.855,2.015
4.82,2.055
4.79,2.125
4.78,2.24
4.755,2.375
4.715,2.53
4.71,2.72
4.745,2.97
4.745,3.255
4.725,3.57
4.705,3.895
4.725,4.215
4.75,4.52
4.75,4.795
4.715,5.04
4.71,5.255
4.7,5.445
4.715,5.615
4.715,5.76
4.73,5.86
4.725,5.89
4.735,6.0
4.725,6.045
4.74,6.11
4.755,6.165
4.775,6.215
4.755,6.25
4.75,6.3
4.76,6.36
4.76,6.4
4.76,6.44
4.75,6.51
4.76,6.555
4.76,6.605
4.775,6.655
4.755,6.715
4.785,6.765
4.795,6.815
4.795,6.865
4.77,6.915
4.79,6.98
4.8,7.015
4.795,7.05
4.795,7.09
4.81,7.145
4.825,7.165
4.84,7.2
4.825,7.22
4.835,7.245
4.855,7.26
4.88,7.26
4.86,7.24
4.87,7.23
4.89,7.22
4.91,7.17
4.92,7.115
4.925,7.065
4.95,7.015
4.955,6.945
4.97,6.86
4.97,6.785
4.985,6.725
5.005,6.615
4.995,6.525
4.98,6.43
4.99,6.35
5.005,6.25
5.0,6.14
4.995,6.055
4.99,5.975
4.995,5.955
4.985,5.81
4.975,5.73
4.97,5.675
4.985,5.62
4.985,5.555
4.96,5.5
4.95,5.465
4.955,5.435
4.96,5.395
4.955,5.345
4.945,5.325
4.94,5.305
4.935,5.28
4.93,5.245
4.92,5.225
4.93,5.22
4.955,5.2
4.935,5.175
4.92,5.17
4.93,5.17
4.93,5.17
4.915,5.14
4.915,5.135
4.915,5.14
4.925,5.145
4.945,5.14
4.93,5.125
4.935,5.12
4.95,5.135
4.95,5.125
4.925,5.115
4.905,5.125
4.92,5.14
4.915,5.13
4.905,5.125
4.9,5.13
4.91,5.135
4.915,5.14
4.91,5.12
4.915,5.13
4.94,5.15
4.94,5.135
4.93,5.125
4.895,5.12
4.905,5.13
4.905,5.125
4.895,5.12
4.875,5.115
4.88,5.115
4.885,5.12
4.89,5.115
4.89,5.1
4.885,5.105
4.895,5.105
4.9,5.09
4.895,5.09
4.875,5.1
4.87,5.105
4.88,5.1
4.865,5.095
4.86,5.105
4.875,5.12
4.88,5.11
4.875,5.095
4.85,5.085
4.875,5.115
4.885,5.09
4.895,5.075
4.89,5.06
4.88,5.06
4.885,5.055
4.885,5.015
4.9,5.01
4.925,5.005
4.945,5.005
4.955,4.97
4.93,4.955
4.93,4.955
4.925,4.965
4.905,4.97
4.885,4.98
4.88,4.985
4.88,4.995
4.88,4.98
4.86,4.97
4.855,4.975
4.865,4.975
4.865,4.97
4.865,4.96
4.885,4.97
4.895,4.98
4.88,4.98
4.86,4.965
4.875,4.965
4.885,4.985
4.895,4.98
4.865,4.97
4.855,4.965
4.87,4.97
4.88,4.975
4.885,4.96
4.865,4.96
4.87,4.975
4.89,4.99
4.91,4.995
4.9,5.02
4.905,5.155
4.945,5.575
5.0,6.03
5.1,5.875
5.43,5.56
5.92,5.46
5.935,5.39
5.495,5.34
5.28,5.305
5.295,5.26
5.325,5.115
5.35,4.91
5.385,4.645
5.44,4.36
5.48,4.02
5.485,3.665
5.475,3.34
5.48,3.09
5.48,3.025
5.505,2.72
5.505,2.585
5.49,2.45
5.505,2.305
5.465,2.185
5.37,2.12
5.27,2.075
5.18,2.06
5.05,2.035
4.88,2.01
4.77,2.005
4.765,2.03
4.785,2.035
4.79,2.04
4.77,2.11
4.77,2.22
4.745,2.37
4.7,2.525
4.68,2.73
4.71,2.95
4.735,3.235
4.74,3.53
4.72,3.84
4.735,4.155
4.745,4.245
4.76,4.705
4.735,4.955
4.725,5.18
4.725,5.375
4.735,5.53
4.745,5.68
4.755,5.795
4.78,5.875
4.79,5.92
4.79,5.965
4.78,6.035
4.8,6.08
4.8,6.12
4.8,6.155
4.785,6.2
4.795,6.26
4.8,6.3
4.8,6.32
4.785,6.38
4.79,6.44
4.79,6.48
4.79,6.525
4.775,6.575
4.785,6.635
4.79,6.655
4.785,6.72
4.775,6.765
4.78,6.825
4.8,6.87
4.79,6.92
4.795,6.94
4.805,6.99
4.815,7.045
4.825,7.065
4.825,7.09
4.835,7.11
4.86,7.125
4.865,7.125
4.875,7.1
4.87,7.105
4.89,7.105
4.9,7.07
4.91,7.02
4.9,6.97
4.935,6.925
4.96,6.85
4.955,6.765
4.96,6.69
4.97,6.615
4.975,6.59
4.99,6.425
4.985,6.33
4.985,6.24
4.99,6.16
5.0,6.055
4.995,5.96
4.99,5.89
4.99,5.815
5.0,5.745
4.98,5.665
4.965,5.615
4.97,5.575
4.98,5.515
4.955,5.46
4.945,5.415
4.95,5.39
4.96,5.355
4.94,5.32
4.925,5.285
4.925,5.265
4.93,5.245
4.93,5.215
4.915,5.185
4.92,5.195
4.92,5.2
4.915,5.165
4.9,5.155
4.9,5.14
4.915,5.145
4.91,5.13
4.9,5.12
4.9,5.12
4.915,5.13
4.92,5.115
4.895,5.105
4.905,5.115
4.905,5.135
4.905,5.12
4.9,5.12
4.895,5.115
4.9,5.13
4.905,5.13
4.895,5.115
4.89,5.13
4.89,5.13
4.905,5.145
4.895,5.135
4.885,5.13
4.895,5.14
4.9,5.145
4.895,5.14
4.89,5.13
4.885,5.135
4.895,5.145
4.87,5.13
4.87,5.12
4.87,5.13
4.88,5.13
4.875,5.12
4.87,5.11
4.865,5.11
4.875,5.105
4.875,5.11
4.86,5.08
4.855,5.08
4.865,5.09
4.86,5.075
4.855,5.06
4.845,5.055
4.85,5.07
4.86,5.055
4.845,5.045
4.815,5.035
4.835,5.05
4.845,5.055
4.835,5.035
4.825,5.03
4.83,5.035
4.835,5.035
4.83,5.015
4.82,5.015
4.825,5.02
4.83,5.01
4.835,5.015
4.82,4.995
4.825,4.995
4.825,5.04
4.835,5.02
4.81,5.015
4.805,5.005
4.815,5.035
4.82,5.025
4.815,5.025
4.81,5.025
4.82,5.045
4.835,5.055
4.82,5.05
4.805,5.05
4.815,5.055
4.825,5.07
4.84,5.015
4.84,5.005
4.855,5.01
4.87,5.005
4.88,4.99
4.865,4.965
4.86,4.945
4.865,4.94
4.87,4.935
4.85,4.915
4.85,4.925
4.87,4.95
4.875,4.97
4.87,4.98
4.86,5.005
4.87,5.06
4.88,5.285
4.91,5.775
5.005,5.94
5.245,5.655
5.755,5.47
6.03,5.405
5.67,5.345
5.325,5.31
5.26,5.295
5.29,5.07
5.31,4.84
5.33,4.545
5.35,4.23
5.38,3.875
5.375,3.53
5.37,3.245
5.405,3.08
5.42,2.92
5.455,2.795
5.465,2.655
5.48,2.505
5.475,2.355
5.435,2.25
5.35,2.205
5.305,2.18
5.23,2.125
5.115,2.07
4.97,2.06
4.905,2.055
4.88,2.05
4.905,2.03
4.88,2.045
4.885,2.1
4.875,2.125
4.795,2.3
4.725,2.46
4.705,2.665
4.715,2.915
4.725,3.22
4.715,3.58
4.71,3.93
4.72,4.27
4.71,4.585
4.685,4.875
4.67,5.115
4.665,5.35
4.66,5.535
4.655,5.695
4.66,5.825
4.685,5.925
4.68,5.98
4.675,6.02
4.68,6.08
4.69,6.14
4.71,6.19
4.71,6.23
4.71,6.275
4.71,6.335
4.715,6.355
4.72,6.425
4.71,6.46
4.71,6.515
4.725,6.57
4.745,6.61
4.73,6.655
4.725,6.715
4.74,6.77
4.735,6.81
4.745,6.855
4.74,6.91
4.77,6.975
4.76,7.015
4.77,7.055
4.765,7.09
4.78,7.15
4.795,7.15
4.79,7.17
4.79,7.195
4.82,7.21
4.825,7.22
4.83,7.19
4.835,7.17
4.855,7.155
4.865,7.145
4.88,7.06
4.885,7.0
4.895,6.94
4.91,6.87
4.92,6.785
4.915,6.69
4.925,6.595
4.95,6.505
4.96,6.405
4.945,6.31
4.94,6.22
4.955,6.155
4.955,6.06
4.95,5.975
4.945,5.9
4.945,5.835
4.955,5.75
4.94,5.68
4.92,5.62
4.925,5.58
4.925,5.52
4.91,5.47
4.895,5.425
4.89,5.395
4.895,5.38
4.895,5.31
4.87,5.28
4.875,5.265
4.88,5.255
4.885,5.23
4.87,5.215
4.86,5.2
4.87,5.19
4.865,5.175
4.855,5.155
4.85,5.145
4.855,5.16
4.865,5.145
4.86,5.14
4.855,5.145
4.86,5.15
4.865,5.14
4.865,5.135
4.86,5.125
4.85,5.14
4.865,5.135
4.87,5.12
4.865,5.12
4.865,5.14
4.86,5.145
4.87,5.13
4.86,5.13
4.855,5.155
4.875,5.145
4.875,5.135
4.87,5.14
4.865,5.14
4.87,5.16
4.87,5.15
4.85,5.14
4.855,5.145
4.85,5.155
4.865,5.14
4.86,5.135
4.85,5.135
4.86,5.15
4.86,5.14
4.865,5.125
4.84,5.12
4.85,5.13
4.85,5.125
4.845,5.105
4.825,5.105
4.84,5.115
4.85,5.12
4.85,5.09
4.83,5.085
4.835,5.085
4.84,5.085
4.845,5.075
4.835,5.065
4.83,5.06
4.84,5.07
4.84,5.06
4.825,5.04
4.82,5.055
4.82,5.06
4.82,5.045
4.81,5.025
4.81,5.03
4.815,5.05
4.82,5.025
4.82,5.015
4.81,5.015
4.805,5.015
4.825,5.025
4.815,5.015
4.795,5.0
4.81,5.015
4.815,5.02
4.82,5.005
4.81,5.005
4.805,5.015
4.825,5.02
4.815,5.005
4.815,4.99
4.81,5.01
4.82,5.015
4.82,5.005
4.815,4.995
4.81,4.995
4.82,5.01
4.825,4.99
4.815,4.99
4.81,4.995
4.825,5.005
4.825,5.005
4.805,4.99
4.815,4.99
4.82,5.0
4.82,5.0
4.825,5.0
4.81,4.985
4.83,5.0
4.835,5.01
4.84,5.0
4.83,4.995
4.835,5.015
4.85,5.03
4.845,5.04
4.86,5.095
4.875,5.32
4.915,5.8
4.975,5.955
5.15,5.68
5.595,5.505
5.94,5.46
5.68,5.39
5.305,5.335
5.225,5.28
5.265,5.17
5.285,4.96
5.275,4.685
5.275,4.375
5.31,4.09
5.335,3.75
5.335,3.39
5.31,3.105
5.33,2.88
5.335,2.815
5.345,2.535
5.345,2.415
5.32,2.29
5.325,2.18
5.235,2.105
5.115,2.075
5.06,2.05
4.985,2.045
4.87,2.025
4.755,2.015
4.725,2.015
4.76,2.045
4.795,2.045
4.795,2.06
4.78,2.115
4.77,2.215
4.75,2.38
4.73,2.55
4.715,2.78
4.73,3.065
4.735,3.39
4.74,3.715
4.735,4.02
4.735,4.33
4.74,4.425
4.71,4.855
4.68,5.075
4.665,5.275
4.655,5.46
4.66,5.62
4.67,5.74
4.665,5.84
4.66,5.9
4.655,5.945
4.65,5.98
4.655,6.03
4.67,6.085
4.665,6.115
4.65,6.135
4.645,6.19
4.66,6.23
4.67,6.26
4.67,6.295
4.665,6.34
4.675,6.385
4.685,6.42
4.675,6.455
4.665,6.5
4.67,6.56
4.68,6.58
4.7,6.625
4.695,6.67
4.705,6.72
4.71,6.77
4.715,6.8
4.71,6.84
4.72,6.89
4.73,6.94
4.735,6.96
4.745,6.99
4.75,7.03
4.77,7.065
4.785,7.065
4.765,7.08
4.77,7.09
4.785,7.11
4.81,7.105
4.81,7.07
4.81,7.06
4.84,7.04
4.84,7.0
4.865,6.95
4.875,6.89
4.9,6.84
4.91,6.82
4.92,6.685
4.93,6.595
4.935,6.53
4.945,6.425
4.945,6.325
4.945,6.225
4.95,6.155
4.96,6.075
4.965,5.97
4.96,5.89
4.96,5.825
4.975,5.765
4.965,5.685
4.955,5.615
4.94,5.56
4.94,5.51
4.935,5.45
4.92,5.41
4.91,5.37
4.91,5.35
4.92,5.325
4.9,5.29
4.885,5.26
4.9,5.26
4.895,5.265
4.88,5.225
4.87,5.215
4.875,5.2
4.89,5.21
4.89,5.195
4.875,5.175
4.885,5.175
4.88,5.185
4.885,5.18
4.87,5.155
4.87,5.165
4.885,5.18
4.88,5.175
4.865,5.165
4.865,5.165
4.88,5.18
4.885,5.17
4.875,5.16
4.865,5.165
4.875,5.17
4.89,5.16
4.86,5.155
4.825,5.15
4.845,5.17
4.855,5.18
4.88,5.165
4.88,5.15
4.875,5.15
4.865,5.15
4.86,5.135
4.865,5.13
4.86,5.14
4.86,5.14
4.855,5.12
4.84,5.105
4.83,5.11
4.835,5.105
4.83,5.1
4.83,5.085
4.845,5.08
4.865,5.085
4.865,5.07
4.83,5.055
4.805,5.045
4.825,5.055
4.855,5.045
4.845,5.04
4.825,5.025
4.825,5.035
4.83,5.04
4.84,5.02
4.825,5.02
4.83,5.02
4.83,5.02
4.83,5.005
4.82,5.0
4.82,5.01
4.825,5.005
4.81,4.995
4.825,4.99
4.835,4.99
4.855,5.0
4.845,4.985
4.83,4.975
4.815,4.98
4.815,4.995
4.81,4.98
4.82,4.97
4.81,4.98
4.815,4.985
4.815,4.975
4.82,4.975
4.82,4.97
4.83,4.975
4.825,4.97
4.825,4.97
4.805,4.96
4.8,4.975
4.805,4.975
4.81,4.955
4.82,4.96
4.84,4.975
4.83,4.97
4.825,4.965
4.815,4.96
4.845,4.965
4.845,4.975
4.845,4.96
4.83,4.945
4.85,4.96
4.85,4.98
4.83,4.975
4.815,4.97
4.83,5.02
4.875,5.17
4.925,5.62
4.98,5.895
5.11,5.66
5.555,5.45
5.72,5.42
5.745,5.32
5.365,5.255
5.27,5.19
5.3,5.085
5.31,4.88
5.29,4.595
5.285,4.26
5.33,3.9
5.35,3.48
5.33,3.135
5.3,2.87
5.305,2.655
5.325,2.485
5.31,2.335
5.27,2.195
5.22,2.105
5.095,2.055
4.98,2.015
4.88,2.005
4.77,1.99
4.66,1.99
4.6,1.985
4.59,1.985
4.61,2.015
4.63,2.035
4.61,2.125
4.565,2.255
4.54,2.455
4.585,2.675
4.655,2.935
4.695,3.275
4.72,3.63
4.74,3.96
4.755,4.27
4.77,4.57
4.755,4.84
4.745,5.07
4.77,5.27
4.79,5.455
4.805,5.63
4.815,5.765
4.785,5.835
4.77,5.885
4.76,5.925
4.765,5.985
4.785,6.03
4.79,6.06
4.79,6.095
4.815,6.135
4.82,6.15
4.8,6.185
4.78,6.215
4.78,6.26
4.78,6.29
4.76,6.32
4.74,6.345
4.73,6.395
4.735,6.44
4.715,6.46
4.71,6.5
4.71,6.55
4.74,6.605
4.75,6.635
4.755,6.66
4.76,6.71
4.795,6.76
4.805,6.795
4.815,6.83
4.795,6.875
4.785,6.915
4.79,6.945
4.805,6.95
4.83,6.965
4.84,6.98
4.835,6.985
4.855,6.955
4.875,6.93
4.91,6.92
4.955,6.885
4.96,6.83
4.955,6.76
4.97,6.705
5.005,6.635
5.015,6.535
5.02,6.445
5.045,6.35
5.08,6.28
5.085,6.18
5.06,6.075
5.05,5.99
5.05,5.905
5.05,5.81
5.04,5.715
5.025,5.65
5.025,5.605
5.035,5.545
5.02,5.475
5.005,5.43
4.99,5.405
4.995,5.39
4.985,5.315
4.975,5.295
4.97,5.28
4.97,5.265
4.965,5.23
4.95,5.215
4.945,5.215
4.945,5.205
4.945,5.2
4.935,5.18
4.93,5.175
4.94,5.18
4.94,5.18
4.93,5.165
4.92,5.165
4.92,5.175
4.915,5.17
4.92,5.16
4.92,5.17
4.915,5.18
4.91,5.185
4.905,5.17
4.915,5.165
4.92,5.185
4.925,5.18
4.925,5.17
4.92,5.16
4.915,5.17
4.92,5.165
4.915,5.155
4.895,5.155
4.91,5.155
4.91,5.16
4.915,5.14
4.895,5.125
4.905,5.13
4.92,5.135
4.905,5.115
4.89,5.1
4.88,5.1
4.9,5.105
4.9,5.1
4.885,5.07
4.87,5.065
4.88,5.07
4.88,5.065
4.87,5.045
4.86,5.04
4.86,5.045
4.865,5.05
4.865,5.025
4.845,5.02
4.85,5.03
4.855,5.025
4.85,5.01
4.84,5.015
4.845,5.01
4.855,5.015
4.855,5.01
4.835,4.995
4.845,4.99
4.855,5.015
4.845,5.0
4.835,4.98
4.835,4.99
4.84,4.995
4.85,4.99
4.835,4.985
4.825,4.98
4.84,4.99
4.85,4.995
4.84,4.99
4.82,4.98
4.825,4.985
4.83,4.99
4.825,4.985
4.815,4.98
4.825,4.985
4.825,5.0
4.815,4.985
4.81,4.985
4.825,4.99
4.83,5.0
4.83,4.985
4.825,4.975
4.82,4.98
4.825,5.005
4.825,4.995
4.82,4.98
4.83,4.995
4.84,5.0
4.84,5.005
4.84,5.02
4.855,5.17
4.89,5.615
4.96,5.98
5.11,5.695
5.55,5.455
5.9,5.415
5.92,5.41
5.275,5.31
5.215,5.235
5.275,5.075
5.3,4.82
5.315,4.485
5.34,4.115
5.355,3.735
5.345,3.38
5.335,3.075
5.325,2.82
5.325,2.635
5.315,2.49
5.27,2.315
5.21,2.17
5.125,2.11
5.03,2.095
4.955,2.05
4.845,2.025
4.7,2.015
4.65,2.025
4.67,2.03
4.7,2.015
4.69,2.06
4.675,2.155
4.67,2.19
4.645,2.475
4.64,2.705
4.675,3.02
4.7,3.375
4.705,3.725
4.695,4.07
4.715,4.435
4.715,4.74
4.695,5.0
4.68,5.22
4.67,5.45
4.685,5.635
4.695,5.765
4.69,5.85
4.695,5.92
4.705,5.99
4.725,6.045
4.705,6.085
4.705,6.14
4.715,6.18
4.72,6.215
4.72,6.24
4.715,6.28
4.735,6.33
4.745,6.345
4.745,6.365
4.735,6.4
4.735,6.44
4.74,6.465
4.75,6.475
4.75,6.51
4.74,6.545
4.75,6.59
4.755,6.62
4.745,6.66
4.745,6.72
4.75,6.79
4.74,6.835
4.725,6.855
4.715,6.905
4.715,6.955
4.715,6.97
4.72,6.99
4.72,7.005
4.725,7.035
4.75,7.03
4.735,7.02
4.74,7.005
4.75,7.0
4.765,6.995
4.78,6.91
4.78,6.855
4.805,6.805
4.82,6.74
4.84,6.645
4.855,6.56
4.865,6.48
4.88,6.395
4.89,6.295
4.895,6.18
4.9,6.08
4.92,6.01
4.92,5.91
4.91,5.83
4.91,5.76
4.93,5.69
4.92,5.63
4.9,5.555
4.885,5.495
4.895,5.465
4.9,5.415
4.87,5.37
4.865,5.335
4.855,5.325
4.865,5.31
4.865,5.265
4.84,5.25
4.845,5.245
4.86,5.255
4.85,5.23
4.83,5.22
4.84,5.22
4.835,5.225
4.84,5.215
4.825,5.21
4.815,5.22
4.82,5.225
4.825,5.22
4.81,5.21
4.815,5.215
4.815,5.22
4.83,5.24
4.81,5.215
4.805,5.225
4.825,5.23
4.825,5.23
4.815,5.215
4.81,5.22
4.81,5.225
4.82,5.225
4.81,5.215
4.8,5.2
4.8,5.22
4.8,5.215
4.805,5.195
4.795,5.18
4.79,5.185
4.805,5.18
4.8,5.17
4.79,5.145
4.79,5.15
4.8,5.15
4.8,5.14
4.785,5.115
4.775,5.11
4.79,5.12
4.78,5.11
4.775,5.095
4.755,5.085
4.775,5.095
4.78,5.095
4.775,5.065
4.765,5.055
4.77,5.075
4.77,5.075
4.765,5.055
4.765,5.05
4.765,5.06
4.77,5.05
4.77,5.04
4.755,5.035
4.775,5.045
4.77,5.04
4.765,5.035
4.76,5.02
4.76,5.025
4.765,5.04
4.77,5.03
4.755,5.02
4.75,5.015
4.76,5.03
4.76,5.03
4.75,5.005
4.75,5.015
4.765,5.025
4.76,5.025
4.77,5.01
4.755,5.005
4.77,5.02
4.775,5.025
4.765,5.01
4.76,5.0
4.765,5.005
4.78,5.01
4.785,5.01
4.765,5.0
4.77,5.01
4.78,5.015
4.775,5.005
4.775,5.005
4.77,5.015
4.785,5.035
4.795,5.025
4.795,5.025
4.8,5.07
4.83,5.22
4.85,5.685
4.895,5.98
5.05,5.715
5.48,5.465
5.88,5.38
5.65,5.28
5.265,5.17
5.195,5.025
5.21,4.975
5.23,4.55
5.215,4.255
5.235,4.0
5.26,3.785
5.255,3.58
5.22,3.37
5.22,3.12
5.235,2.835
5.215,2.59
5.185,2.44
5.14,2.32
5.085,2.22
5.005,2.135
4.9,2.095
4.825,2.065
4.735,2.05
4.605,2.03
4.515,2.005
4.525,2.03
4.595,2.06
4.645,2.085
4.65,2.14
4.635,2.26
4.65,2.43
4.655,2.49
4.67,2.91
4.69,3.245
4.74,3.615
4.785,3.99
4.765,4.31
4.735,4.61
4.73,4.895
4.72,5.165
4.715,5.405
4.71,5.595
4.72,5.75
4.745,5.85
4.75,5.915
4.75,5.95
4.74,6.02
4.765,6.085
4.76,6.105
4.755,6.135
4.745,6.175
4.76,6.22
4.76,6.245
4.755,6.28
4.735,6.3
4.745,6.345
4.75,6.36
4.75,6.41
4.745,6.45
4.755,6.5
4.76,6.535
4.755,6.565
4.745,6.615
4.765,6.665
4.78,6.72
4.78,6.765
4.765,6.805
4.765,6.855
4.785,6.91
4.78,6.94
4.78,6.97
4.785,7.01
4.805,7.05
4.81,7.07
4.825,7.075
4.85,7.08
4.875,7.09
4.885,7.08
4.89,7.03
4.89,7.01
4.92,6.97
4.94,6.955
4.96,6.84
4.94,6.77
4.96,6.69
4.97,6.605
4.98,6.52
4.975,6.435
4.98,6.375
4.985,6.285
4.97,6.18
4.955,6.07
4.945,5.975
4.955,5.9
4.96,5.805
4.94,5.72
4.925,5.65
4.945,5.6
4.935,5.535
4.915,5.465
4.9,5.43
4.905,5.395
4.9,5.35
4.88,5.32
4.855,5.285
4.875,5.27
4.87,5.255
4.85,5.23
4.85,5.215
4.855,5.215
4.86,5.205
4.85,5.205
4.84,5.185
4.85,5.195
4.85,5.19
4.85,5.195
4.835,5.185
4.84,5.19
4.84,5.205
4.835,5.2
4.83,5.18
4.82,5.19
4.84,5.2
4.83,5.205
4.815,5.185
4.805,5.195
4.805,5.205
4.805,5.21
4.8,5.185
4.795,5.19
4.805,5.2
4.805,5.195
4.805,5.18
4.8,5.175
4.8,5.17
4.8,5.18
4.8,5.155
4.785,5.15
4.78,5.15
4.79,5.145
4.785,5.135
4.76,5.11
4.78,5.115
4.795,5.12
4.8,5.1
4.8,5.075
4.79,5.085
4.8,5.09
4.78,5.08
4.77,5.065
4.765,5.065
4.77,5.06
4.775,5.065
4.745,5.045
4.735,5.04
4.765,5.05
4.77,5.045
4.765,5.03
4.745,5.03
4.755,5.045
4.775,5.035
4.77,5.035
4.775,5.025
4.785,5.04
4.79,5.03
4.775,5.025
4.77,5.015
4.765,5.015
4.78,5.015
4.765,5.015
4.76,5.0
4.755,5.005
4.78,5.015
4.785,5.01
4.775,4.995
4.765,4.995
4.775,5.025
4.78,5.01
4.795,4.995
4.805,4.985
4.805,5.005
4.815,5.0
4.785,4.995
4.78,4.985
4.775,5.005
4.785,5.005
4.795,4.995
4.785,4.99
4.785,4.995
4.8,5.005
4.785,5.0
4.79,4.99
4.8,4.995
4.815,5.0
4.835,5.0
4.84,4.995
4.84,5.015
4.845,5.06
4.855,5.24
4.875,5.715
4.945,5.97
5.075,5.7
5.465,5.465
5.865,5.365
5.705,5.295
5.33,5.215
5.245,5.175
5.22,4.81
5.23,4.565
5.26,4.265
5.26,3.945
5.265,3.645
5.255,3.405
5.275,3.21
5.265,2.975
5.26,2.685
5.23,2.455
5.195,2.34
5.18,2.24
5.115,2.14
5.025,2.085
4.91,2.06
4.83,2.04
4.72,2.025
4.585,1.99
4.5,2.01
4.505,2.03
4.555,2.035
4.6,2.045
4.595,2.105
4.61,2.235
4.615,2.285
4.62,2.58
4.63,2.835
4.67,3.15
4.72,3.48
4.775,3.835
4.795,4.195
4.78,4.51
4.76,4.805
4.74,5.045
4.73,5.275
4.725,5.515
4.725,5.685
4.75,5.79
4.765,5.86
4.765,5.92
4.785,5.975
4.805,6.025
4.825,6.055
4.815,6.1
4.82,6.145
4.82,6.18
